Start date;End date;Net export [MWh] Calculated resolutions;Netherlands (export) [MWh] Calculated resolutions;Netherlands (import) [MWh] Calculated resolutions;Switzerland (export) [MWh] Calculated resolutions;Switzerland (import) [MWh] Calculated resolutions;Denmark (export) [MWh] Calculated resolutions;Denmark (import) [MWh] Calculated resolutions;Czech Republic (export) [MWh] Calculated resolutions;Czech Republic (import) [MWh] Calculated resolutions;Luxembourg (export) [MWh] Calculated resolutions;Luxembourg (import) [MWh] Calculated resolutions;Sweden (export) [MWh] Calculated resolutions;Sweden (import) [MWh] Calculated resolutions;Austria (export) [MWh] Calculated resolutions;Austria (import) [MWh] Calculated resolutions;France (export) [MWh] Calculated resolutions;France (import) [MWh] Calculated resolutions;Poland (export) [MWh] Calculated resolutions;Poland (import) [MWh] Calculated resolutions;Norway (export) [MWh] Calculated resolutions;Norway (import) [MWh] Calculated resolutions;Belgium (export) [MWh] Calculated resolutions;Belgium (import) [MWh] Calculated resolutions
Apr 18, 2025 3:00 AM;Apr 18, 2025 4:00 AM;-1,815.47;2,637.62;0.00;0.00;-514.37;0.00;-1,792.75;438.00;-667.25;254.53;0.00;0.00;-617.00;258.04;-588.47;0.00;-1,436.19;404.50;0.00;0.00;-943.50;751.37;0.00
Apr 18, 2025 4:00 AM;Apr 18, 2025 5:00 AM;-1,533.04;2,588.65;0.00;0.00;-483.19;0.00;-1,611.00;539.75;-555.00;273.61;0.00;0.00;-618.00;213.70;-402.88;0.00;-1,514.64;569.75;0.00;0.00;-924.00;390.21;0.00
Apr 18, 2025 5:00 AM;Apr 18, 2025 6:00 AM;-530.90;2,992.03;0.00;2.69;-286.64;0.00;-2,228.25;801.75;-503.25;307.51;0.00;0.00;-618.00;403.03;-168.90;0.00;-1,565.00;828.50;0.00;0.00;-932.75;436.37;0.00
Apr 18, 2025 6:00 AM;Apr 18, 2025 7:00 AM;505.70;3,001.63;0.00;0.00;-637.26;0.00;-1,711.25;941.50;-397.25;321.57;0.00;0.00;-618.00;477.03;-291.03;0.00;-1,603.24;1,348.50;0.00;0.00;-923.25;596.75;0.00
Apr 18, 2025 7:00 AM;Apr 18, 2025 8:00 AM;-154.09;3,142.78;0.00;0.00;-943.61;0.00;-1,372.50;699.00;-511.50;343.00;0.00;0.00;-618.00;206.11;-687.05;3.44;-1,444.39;1,087.50;0.00;0.00;-913.00;854.13;0.00
Apr 18, 2025 8:00 AM;Apr 18, 2025 9:00 AM;-2,147.78;2,695.27;0.00;0.00;-1,176.10;0.00;-980.00;350.50;-638.00;372.15;0.00;0.00;-618.00;202.51;-1,149.80;0.34;-1,669.14;495.50;-7.75;0.00;-903.50;878.25;0.00
Apr 18, 2025 9:00 AM;Apr 18, 2025 10:00 AM;-3,567.68;2,072.67;0.00;0.00;-1,334.74;0.00;-1,139.00;470.00;-669.75;377.22;0.00;0.00;-618.00;207.79;-867.60;1.21;-1,786.96;22.25;-295.00;0.00;-903.50;895.73;0.00
Apr 18, 2025 10:00 AM;Apr 18, 2025 11:00 AM;-5,463.35;1,543.06;0.00;0.00;-1,711.21;0.25;-999.00;425.25;-710.75;366.40;0.00;0.00;-618.00;201.56;-1,064.29;4.81;-1,658.30;0.00;-849.50;0.00;-929.00;535.38;0.00
Apr 18, 2025 11:00 AM;Apr 18, 2025 12:00 PM;-7,087.63;1,448.72;0.00;0.00;-1,697.27;0.00;-1,712.75;472.00;-669.75;334.99;0.00;0.00;-618.00;159.58;-1,082.11;5.24;-1,313.91;0.00;-1,134.25;0.00;-1,212.50;28.54;-96.17
Apr 18, 2025 12:00 PM;Apr 18, 2025 1:00 PM;-9,722.04;630.45;-1.64;0.00;-2,166.89;0.00;-1,689.00;109.00;-709.25;339.23;0.00;0.00;-618.00;200.24;-1,522.10;0.47;-1,490.25;0.00;-972.50;0.00;-1,401.00;0.00;-430.81
Apr 18, 2025 1:00 PM;Apr 18, 2025 2:00 PM;-10,382.62;452.82;-279.21;0.00;-2,007.42;0.00;-2,338.75;61.25;-569.75;318.76;0.00;0.00;-618.00;263.64;-1,438.62;0.99;-1,392.66;0.00;-583.25;0.00;-1,404.50;0.00;-847.93
Apr 18, 2025 2:00 PM;Apr 18, 2025 3:00 PM;-10,245.30;491.04;-868.24;0.00;-2,061.48;0.00;-2,875.00;22.50;-502.75;348.98;0.00;0.00;-618.00;344.12;-1,188.19;16.58;-824.23;0.25;-241.50;0.00;-1,366.25;0.00;-923.12
Apr 18, 2025 3:00 PM;Apr 18, 2025 4:00 PM;-10,917.17;98.14;-1,325.84;0.00;-1,913.98;0.00;-2,617.75;28.25;-560.00;289.33;0.00;0.00;-618.00;249.18;-858.78;0.00;-1,140.28;0.50;-242.00;0.00;-1,391.00;0.00;-914.93
Apr 18, 2025 4:00 PM;Apr 18, 2025 5:00 PM;-10,170.60;11.63;-770.78;0.00;-1,982.21;0.00;-2,395.00;69.50;-684.25;261.53;0.00;0.00;-618.00;303.69;-1,251.16;1.14;-1,179.49;189.50;-68.00;0.00;-1,287.75;0.00;-770.96
Apr 18, 2025 5:00 PM;Apr 18, 2025 6:00 PM;-8,045.92;1.27;-877.76;0.00;-1,728.96;0.00;-3,001.25;354.75;-396.75;285.38;0.00;0.00;-618.00;353.96;-823.71;4.36;-1,474.95;1,294.50;0.00;0.00;-1,304.00;57.79;-172.55
Apr 18, 2025 6:00 PM;Apr 18, 2025 7:00 PM;-7,530.06;39.37;-963.18;0.00;-1,332.45;0.00;-2,565.25;279.50;-592.00;256.51;0.00;0.00;-618.00;459.70;-975.56;0.00;-1,796.47;1,199.25;0.00;0.00;-1,363.00;441.52;0.00
Apr 18, 2025 7:00 PM;Apr 18, 2025 8:00 PM;-6,774.26;135.42;-553.63;0.00;-1,184.43;0.00;-3,087.25;455.50;-597.00;339.33;0.00;0.00;-617.00;502.87;-992.58;0.00;-1,794.46;1,375.25;0.00;0.00;-1,324.00;567.72;0.00
Apr 18, 2025 8:00 PM;Apr 18, 2025 9:00 PM;-5,677.73;4.32;-218.82;0.00;-1,598.02;0.00;-2,308.75;865.25;-345.00;397.70;0.00;0.00;-618.00;741.59;-836.76;0.00;-2,107.09;1,785.00;0.00;0.00;-1,243.25;0.00;-195.90
Apr 18, 2025 9:00 PM;Apr 18, 2025 10:00 PM;-5,535.19;221.24;-202.36;0.00;-881.37;0.00;-3,055.75;889.75;-418.50;360.94;0.00;0.00;-618.00;581.15;-576.49;0.00;-2,139.20;1,760.50;0.00;0.00;-1,143.50;0.00;-313.59
Apr 18, 2025 10:00 PM;Apr 18, 2025 11:00 PM;-5,771.28;673.94;-11.85;68.66;-225.15;0.00;-3,206.50;504.75;-786.00;369.95;0.00;0.00;-618.00;302.58;-490.02;0.00;-1,691.45;1,234.25;0.00;0.00;-1,014.50;0.00;-881.94
Apr 18, 2025 11:00 PM;Apr 19, 2025 12:00 AM;-6,588.38;795.23;0.00;43.58;-193.60;0.00;-3,152.25;312.75;-899.00;371.88;0.00;0.00;-618.00;347.90;-569.23;0.00;-1,740.64;486.00;0.00;0.00;-1,003.50;0.00;-769.50
Apr 19, 2025 12:00 AM;Apr 19, 2025 1:00 AM;-7,164.40;1,014.51;0.00;0.10;-516.29;0.00;-3,200.75;191.00;-893.25;328.20;0.00;0.00;-618.00;363.76;-667.26;0.00;-2,187.73;748.00;0.00;0.00;-985.25;0.00;-741.43
Apr 19, 2025 1:00 AM;Apr 19, 2025 2:00 AM;-7,097.37;1,539.49;0.00;7.73;-623.17;0.00;-2,924.50;305.75;-893.00;226.42;0.00;0.00;-617.00;348.63;-872.28;0.00;-2,555.83;460.25;-174.50;0.00;-1,043.25;0.00;-282.11
Apr 19, 2025 2:00 AM;Apr 19, 2025 3:00 AM;-7,288.51;1,857.72;0.00;13.87;-504.83;0.00;-3,004.25;241.50;-967.75;214.08;0.00;0.00;-617.00;380.11;-990.34;0.00;-2,540.26;407.50;-270.00;0.00;-1,074.50;0.00;-434.37
Apr 19, 2025 3:00 AM;Apr 19, 2025 4:00 AM;-7,543.98;1,875.02;0.00;29.33;-509.02;0.00;-3,142.50;186.00;-987.25;186.98;0.00;0.00;-617.00;327.92;-994.09;0.00;-2,685.41;434.50;-380.00;0.00;-1,132.25;0.00;-136.20
Apr 19, 2025 4:00 AM;Apr 19, 2025 5:00 AM;-8,152.42;723.93;-227.85;48.13;-761.12;0.00;-3,036.50;209.75;-890.75;76.73;0.00;0.00;-617.00;190.68;-879.22;0.00;-2,910.98;556.50;-264.25;0.00;-1,114.25;743.78;0.00
Apr 19, 2025 5:00 AM;Apr 19, 2025 6:00 AM;-9,597.33;1,297.08;0.00;21.94;-1,066.08;0.00;-3,105.50;188.25;-861.00;191.25;0.00;0.00;-617.00;136.44;-1,128.67;0.00;-2,732.59;460.25;-330.00;0.00;-1,103.75;0.00;-947.96
Apr 19, 2025 6:00 AM;Apr 19, 2025 7:00 AM;-9,695.23;687.86;0.00;0.00;-1,305.16;0.00;-2,861.00;54.00;-809.00;198.19;0.00;0.00;-617.00;244.08;-1,319.71;0.00;-2,514.46;393.50;-440.75;0.00;-1,096.25;0.00;-309.53
Apr 19, 2025 7:00 AM;Apr 19, 2025 8:00 AM;-9,152.30;786.41;-51.01;0.00;-1,284.14;0.00;-2,586.00;2.75;-864.75;219.25;0.00;0.00;-618.00;271.87;-1,256.04;0.00;-2,194.55;48.00;-456.00;0.00;-1,208.00;49.08;-11.17
Apr 19, 2025 8:00 AM;Apr 19, 2025 9:00 AM;-10,525.92;245.30;-570.71;0.00;-2,065.54;0.50;-754.00;0.00;-1,455.25;188.73;0.00;0.00;-618.00;340.34;-1,617.20;0.00;-1,985.26;0.00;-965.00;0.00;-1,013.25;0.00;-256.57
Apr 19, 2025 9:00 AM;Apr 19, 2025 10:00 AM;-9,222.39;4.36;-564.01;0.00;-2,190.75;597.75;-4.50;2.50;-1,402.50;199.67;0.00;0.00;-618.00;480.42;-1,329.48;6.52;-1,740.31;0.00;-1,044.25;0.00;-701.75;0.00;-918.06
Apr 19, 2025 10:00 AM;Apr 19, 2025 11:00 AM;-7,664.86;0.00;-2,952.88;0.00;-1,938.69;1,931.25;0.00;227.00;-1,282.00;101.10;0.00;0.00;-440.00;643.45;-1,294.28;32.36;-1,484.48;12.25;-914.50;0.25;-340.50;122.72;-87.89
Apr 19, 2025 11:00 AM;Apr 19, 2025 12:00 PM;-3,244.14;0.00;-3,560.00;23.91;-1,188.84;2,414.00;0.00;472.75;-1,062.75;87.15;0.00;72.00;0.00;956.88;-1,047.87;604.01;-128.93;93.00;-700.00;109.50;0.00;0.00;-388.95
Apr 19, 2025 12:00 PM;Apr 19, 2025 1:00 PM;322.61;0.00;-4,584.25;153.26;-913.22;3,107.00;0.00;747.50;-1,053.75;90.44;0.00;539.00;0.00;1,183.03;-837.58;1,648.22;0.00;308.25;-268.50;766.25;0.00;0.00;-563.04
Apr 19, 2025 1:00 PM;Apr 19, 2025 2:00 PM;973.25;0.00;-4,830.22;227.45;-975.17;3,169.50;0.00;774.00;-1,082.50;41.84;-1.52;579.00;0.00;1,293.97;-821.86;2,434.88;0.00;70.75;-55.75;1,100.50;0.00;0.00;-951.61
Apr 19, 2025 2:00 PM;Apr 19, 2025 3:00 PM;-294.12;0.00;-5,284.29;108.07;-881.68;2,598.25;0.00;808.25;-973.75;0.00;-34.32;548.00;0.00;1,304.11;-588.72;2,084.82;0.00;240.75;-0.25;759.00;0.00;0.00;-982.35
Apr 19, 2025 3:00 PM;Apr 19, 2025 4:00 PM;-1,545.54;0.00;-5,680.14;55.11;-767.12;2,359.75;-0.25;869.25;-738.25;7.29;-17.38;550.00;0.00;1,211.10;-434.79;1,323.13;0.00;400.25;-12.25;244.00;0.00;0.00;-915.24
Apr 19, 2025 4:00 PM;Apr 19, 2025 5:00 PM;-6,341.96;0.00;-5,527.55;0.00;-1,591.35;546.75;-47.00;930.50;-330.00;43.99;0.00;88.00;0.00;1,092.31;-466.69;42.80;-1,042.87;713.00;0.00;11.25;-150.00;0.00;-655.10
Apr 19, 2025 5:00 PM;Apr 19, 2025 6:00 PM;-9,143.04;163.23;-3,485.20;0.00;-1,900.97;0.00;-1,477.50;484.25;-149.75;87.92;0.00;0.00;-515.00;706.59;-527.23;0.00;-1,440.95;460.75;0.00;0.00;-875.25;0.00;-673.92
Apr 19, 2025 6:00 PM;Apr 19, 2025 7:00 PM;-9,768.26;257.05;-2,193.56;0.00;-2,278.19;0.00;-2,563.00;407.75;-2.75;181.86;0.00;0.00;-617.00;427.05;-897.00;0.00;-1,874.10;1,271.75;0.00;0.00;-1,355.50;0.00;-532.62
Apr 19, 2025 7:00 PM;Apr 19, 2025 8:00 PM;-10,896.17;0.00;-1,789.58;0.00;-2,505.79;0.00;-2,864.25;291.25;-147.25;286.56;0.00;0.00;-617.00;270.97;-1,431.91;0.00;-2,245.35;1,784.00;0.00;0.00;-1,404.00;0.00;-523.80
Apr 19, 2025 8:00 PM;Apr 19, 2025 9:00 PM;-10,518.45;0.00;-1,174.61;0.00;-2,732.23;0.00;-2,344.50;283.50;-201.00;271.03;0.00;0.00;-617.00;201.14;-1,660.83;0.00;-2,330.67;1,638.00;0.00;0.00;-1,405.00;0.00;-446.28
Apr 19, 2025 9:00 PM;Apr 19, 2025 10:00 PM;-9,416.91;18.14;-217.54;0.00;-2,215.12;0.00;-2,332.00;199.25;-350.50;251.78;0.00;0.00;-617.00;89.37;-1,510.28;0.00;-2,378.59;1,472.25;0.00;0.00;-1,405.00;0.00;-421.68
Apr 19, 2025 10:00 PM;Apr 19, 2025 11:00 PM;-7,663.84;376.16;0.00;0.00;-1,174.62;0.00;-2,395.50;204.75;-490.50;254.25;0.00;0.00;-617.00;160.41;-1,254.43;0.00;-1,981.56;1,325.75;0.00;0.00;-1,405.00;0.00;-666.56
Apr 19, 2025 11:00 PM;Apr 20, 2025 12:00 AM;-7,636.20;579.49;0.00;0.00;-1,049.21;0.00;-2,280.00;311.25;-519.25;188.12;0.00;0.00;-618.00;119.43;-994.17;0.00;-2,206.72;976.25;0.00;0.00;-1,395.75;0.00;-747.64
Apr 20, 2025 12:00 AM;Apr 20, 2025 1:00 AM;-8,346.63;759.76;0.00;0.00;-1,542.71;0.00;-2,618.00;11.25;-675.25;108.01;0.00;0.00;-617.00;92.90;-1,333.23;0.00;-2,481.36;661.75;-9.25;0.00;-962.50;259.01;0.00
Apr 20, 2025 1:00 AM;Apr 20, 2025 2:00 AM;-7,959.92;886.75;0.00;0.00;-1,580.01;0.00;-2,128.75;55.25;-571.75;62.67;0.00;0.00;-618.00;87.16;-1,400.92;0.00;-2,896.19;619.50;-103.00;0.00;-943.25;570.62;0.00
Apr 20, 2025 2:00 AM;Apr 20, 2025 3:00 AM;-8,583.57;787.11;0.00;0.45;-1,595.28;0.00;-1,455.25;7.25;-625.75;89.09;0.00;0.00;-618.00;73.29;-1,502.17;0.00;-3,023.79;562.00;-367.25;0.00;-933.00;42.14;-24.41
Apr 20, 2025 3:00 AM;Apr 20, 2025 4:00 AM;-9,043.91;908.48;0.00;0.00;-1,702.12;0.00;-1,783.50;0.00;-909.50;77.82;0.00;0.00;-617.00;73.45;-1,734.01;0.00;-2,813.98;417.75;-617.00;0.00;-923.25;578.95;0.00
Apr 20, 2025 4:00 AM;Apr 20, 2025 5:00 AM;-9,734.94;110.45;-162.18;0.00;-1,752.95;0.00;-1,348.00;0.00;-829.25;66.76;0.00;0.00;-617.00;72.14;-1,696.70;0.00;-2,880.04;419.00;-607.50;0.00;-924.75;415.08;0.00
Apr 20, 2025 5:00 AM;Apr 20, 2025 6:00 AM;-10,097.12;174.36;-0.03;0.00;-1,722.74;0.00;-1,069.50;0.00;-1,020.50;142.12;0.00;0.00;-617.00;84.23;-1,694.94;0.00;-2,553.10;266.75;-690.00;0.00;-984.75;0.00;-412.02
Apr 20, 2025 6:00 AM;Apr 20, 2025 7:00 AM;-9,775.78;197.80;-13.75;0.00;-1,779.24;0.00;-963.25;0.00;-1,233.50;119.00;0.00;0.00;-617.00;150.43;-1,630.54;0.00;-2,404.40;0.00;-1,073.00;0.00;-897.00;368.67;0.00
Apr 20, 2025 7:00 AM;Apr 20, 2025 8:00 AM;-8,715.82;682.00;0.00;0.00;-1,716.82;27.75;-408.25;0.00;-1,488.00;175.05;0.00;0.00;-617.00;462.01;-1,971.03;0.00;-1,872.85;0.00;-1,458.75;0.00;-861.75;331.82;0.00
Apr 20, 2025 8:00 AM;Apr 20, 2025 9:00 AM;-9,370.42;309.37;-13.55;0.00;-2,141.40;727.50;-1.25;0.00;-1,925.00;110.95;0.00;0.00;-617.00;541.06;-2,455.88;0.00;-2,443.99;0.00;-1,928.25;0.00;-454.00;921.02;0.00
Apr 20, 2025 9:00 AM;Apr 20, 2025 10:00 AM;-2,916.02;747.03;0.00;0.00;-1,751.81;2,429.50;0.00;0.00;-1,263.50;188.19;0.00;0.00;-110.00;636.43;-1,945.06;261.33;-1,507.35;0.00;-1,337.50;57.25;-13.00;692.48;0.00
Apr 20, 2025 10:00 AM;Apr 20, 2025 11:00 AM;4,211.05;1,347.81;0.00;236.55;-1,228.06;3,360.50;0.00;1.00;-1,140.25;160.78;0.00;484.00;0.00;1,337.09;-1,906.17;1,651.26;-32.04;141.25;-936.50;502.75;0.00;231.07;0.00
Apr 20, 2025 11:00 AM;Apr 20, 2025 12:00 PM;6,857.69;392.76;-344.68;423.06;-881.94;3,487.00;0.00;17.00;-944.50;153.65;0.00;599.00;0.00;1,514.63;-1,891.45;3,352.60;0.00;321.75;-1,068.00;940.25;0.00;786.56;0.00
Apr 20, 2025 12:00 PM;Apr 20, 2025 1:00 PM;8,791.95;190.77;-611.50;574.14;-721.68;3,497.75;0.00;51.50;-876.75;119.31;0.00;599.00;0.00;1,796.78;-1,716.08;4,213.00;0.00;373.50;-1,000.25;1,366.25;0.00;936.21;0.00
Apr 20, 2025 1:00 PM;Apr 20, 2025 2:00 PM;8,964.73;130.40;-197.60;631.35;-900.00;3,495.50;0.00;17.75;-994.00;128.22;0.00;600.00;0.00;2,127.71;-1,933.63;4,166.15;0.00;393.75;-998.50;1,298.25;0.00;999.37;0.00
Apr 20, 2025 2:00 PM;Apr 20, 2025 3:00 PM;7,227.43;7.58;-588.92;553.74;-1,053.71;3,431.75;0.00;0.00;-1,090.00;146.17;0.00;600.00;0.00;2,136.89;-2,016.49;3,490.87;0.00;454.75;-942.75;1,113.00;0.00;984.55;0.00
Apr 20, 2025 3:00 PM;Apr 20, 2025 4:00 PM;5,517.81;100.14;-31.17;220.81;-1,290.70;3,478.25;0.00;20.75;-913.00;177.79;0.00;600.00;0.00;1,501.78;-1,788.71;2,175.31;0.00;593.50;-773.00;684.25;0.00;761.81;0.00
Apr 20, 2025 4:00 PM;Apr 20, 2025 5:00 PM;531.88;912.51;-212.79;0.00;-2,298.82;3,372.25;0.00;89.50;-512.75;110.79;0.00;103.00;0.00;473.69;-1,403.86;140.13;-903.44;582.50;-665.50;381.25;0.00;363.41;0.00
Apr 20, 2025 5:00 PM;Apr 20, 2025 6:00 PM;-4,792.11;553.72;-517.46;0.00;-2,391.65;2,183.50;0.00;51.25;-313.00;39.20;0.00;0.00;-495.00;207.53;-1,196.28;0.00;-2,688.47;587.50;-552.00;12.50;-454.25;180.81;0.00
Apr 20, 2025 6:00 PM;Apr 20, 2025 7:00 PM;-5,625.16;610.64;-509.63;0.00;-2,123.19;825.75;0.00;100.50;-266.75;106.65;0.00;0.00;-617.00;155.32;-1,142.07;0.12;-2,089.03;526.25;-138.25;0.00;-1,121.25;56.77;0.00
Apr 20, 2025 7:00 PM;Apr 20, 2025 8:00 PM;-6,137.81;826.36;-649.02;0.00;-1,760.07;473.00;-10.50;45.50;-389.50;255.48;0.00;0.00;-617.00;198.99;-1,177.74;1.44;-1,799.25;734.00;-198.25;0.00;-1,294.50;0.00;-776.75
Apr 20, 2025 8:00 PM;Apr 20, 2025 9:00 PM;-8,212.40;822.10;-582.00;0.00;-2,538.36;274.50;-504.00;101.25;-279.50;199.03;0.00;0.00;-617.00;92.47;-1,452.70;0.00;-2,265.48;898.00;-122.25;0.00;-1,402.75;0.00;-835.71
Apr 20, 2025 9:00 PM;Apr 20, 2025 10:00 PM;-9,270.70;772.00;-577.07;0.00;-2,683.02;170.75;-118.75;51.50;-429.75;152.85;0.00;0.00;-618.00;80.46;-1,832.03;0.00;-2,493.92;633.50;-469.00;0.00;-1,392.00;0.00;-518.22
Apr 20, 2025 10:00 PM;Apr 20, 2025 11:00 PM;-6,670.72;1,274.39;-184.89;0.00;-1,742.54;7.25;-866.50;147.50;-585.50;200.30;0.00;0.00;-617.00;111.31;-1,307.85;0.00;-1,893.55;602.00;-478.75;0.00;-1,216.50;0.00;-120.38
Apr 20, 2025 11:00 PM;Apr 21, 2025 12:00 AM;-7,761.94;1,570.38;-2.38;0.00;-2,053.54;0.00;-1,839.25;202.00;-684.75;151.88;0.00;0.00;-618.00;102.62;-1,277.28;0.00;-1,942.44;488.00;-471.75;0.00;-1,122.25;0.00;-265.19
Apr 21, 2025 12:00 AM;Apr 21, 2025 1:00 AM;-7,428.75;673.77;-235.02;0.00;-1,434.11;0.00;-1,370.50;126.00;-838.75;81.78;0.00;0.00;-618.00;156.25;-816.08;0.00;-2,265.53;68.50;-351.25;0.00;-1,398.75;792.95;0.00
Apr 21, 2025 1:00 AM;Apr 21, 2025 2:00 AM;-9,571.92;393.39;-173.60;0.00;-1,618.67;0.00;-1,553.50;0.00;-1,227.25;34.92;0.00;0.00;-618.00;99.96;-1,085.87;0.00;-2,787.24;144.00;-589.75;0.00;-1,405.00;814.69;0.00
Apr 21, 2025 2:00 AM;Apr 21, 2025 3:00 AM;-9,094.97;428.84;-386.04;0.00;-1,441.82;0.00;-896.00;0.00;-1,252.50;69.44;0.00;0.00;-617.00;91.88;-963.23;0.00;-2,751.30;287.00;-563.75;0.00;-1,405.00;304.50;0.00
Apr 21, 2025 3:00 AM;Apr 21, 2025 4:00 AM;-8,691.91;649.92;-246.25;0.02;-1,360.87;0.00;-929.00;20.00;-869.25;87.84;0.00;0.00;-618.00;89.28;-929.60;0.00;-2,801.06;184.25;-618.50;0.00;-1,405.25;54.56;0.00
Apr 21, 2025 4:00 AM;Apr 21, 2025 5:00 AM;-9,243.17;342.12;-110.01;0.05;-1,465.33;0.00;-1,184.00;549.75;-932.50;82.98;0.00;0.00;-618.00;84.04;-1,005.80;0.00;-2,999.05;233.25;-638.00;0.00;-1,405.25;0.00;-177.41
Apr 21, 2025 5:00 AM;Apr 21, 2025 6:00 AM;-8,613.83;446.67;-56.05;0.10;-1,493.75;0.00;-1,358.00;1,088.50;-1,221.25;100.64;0.00;0.00;-618.00;173.34;-890.97;0.00;-2,797.87;225.75;-754.50;0.00;-1,405.25;4.91;-58.10
Apr 21, 2025 6:00 AM;Apr 21, 2025 7:00 AM;-9,347.21;727.68;-2.13;0.00;-1,762.94;0.00;-1,218.25;1,016.25;-1,346.75;20.15;0.00;0.00;-618.00;143.45;-1,282.59;0.00;-2,814.93;51.00;-930.25;0.00;-1,402.50;72.60;0.00
Apr 21, 2025 7:00 AM;Apr 21, 2025 8:00 AM;-9,488.73;1,184.05;0.00;0.00;-1,912.71;509.25;-560.50;328.75;-1,692.00;35.12;0.00;0.00;-617.00;287.51;-2,262.16;0.00;-2,466.71;0.00;-1,754.50;0.00;-1,260.00;692.18;0.00
Apr 21, 2025 8:00 AM;Apr 21, 2025 9:00 AM;-9,026.70;1,550.55;0.00;0.00;-2,094.84;1,034.50;-339.00;0.00;-1,973.00;9.92;-1.44;0.00;-617.00;308.31;-2,514.09;0.00;-2,434.83;0.00;-1,857.50;0.00;-880.50;782.22;0.00
Apr 21, 2025 9:00 AM;Apr 21, 2025 10:00 AM;-8,314.05;1,790.57;0.00;0.00;-2,202.19;985.50;-29.50;0.00;-1,882.25;4.40;-25.59;0.00;-617.00;314.04;-2,563.28;0.00;-2,331.82;0.00;-1,499.75;0.00;-839.75;582.56;0.00
Apr 21, 2025 10:00 AM;Apr 21, 2025 11:00 AM;-6,492.97;1,669.93;0.00;0.00;-2,469.75;1,645.50;0.00;0.00;-1,763.00;0.00;-61.01;0.00;-618.00;291.47;-2,281.99;85.82;-2,128.09;0.00;-1,201.50;0.00;-511.00;848.65;0.00
Apr 21, 2025 11:00 AM;Apr 21, 2025 12:00 PM;-4,459.34;1,430.40;0.00;0.00;-2,974.22;2,666.50;0.00;0.00;-1,500.50;70.76;0.00;0.00;-618.00;321.75;-1,961.48;125.01;-2,001.07;2.75;-794.75;5.00;-81.75;850.26;0.00
Apr 21, 2025 12:00 PM;Apr 21, 2025 1:00 PM;-1,329.28;2,249.58;0.00;0.00;-2,743.34;2,797.00;0.00;0.00;-1,181.00;162.46;0.00;0.00;-603.00;595.48;-1,758.98;435.51;-1,383.59;0.00;-921.00;338.00;0.00;683.61;0.00
Apr 21, 2025 1:00 PM;Apr 21, 2025 2:00 PM;-614.58;2,171.98;0.00;0.00;-3,027.13;2,970.50;0.00;1.75;-1,216.50;184.64;0.00;0.00;-104.00;629.80;-1,833.18;399.08;-1,536.34;0.00;-533.00;867.25;0.00;410.56;0.00
Apr 21, 2025 2:00 PM;Apr 21, 2025 3:00 PM;-1,894.65;1,738.54;-0.17;0.00;-3,234.08;3,083.75;0.00;50.00;-1,150.50;82.81;0.00;0.00;0.00;565.05;-1,745.24;151.21;-2,156.27;49.50;-507.50;448.75;0.00;729.50;0.00
Apr 21, 2025 3:00 PM;Apr 21, 2025 4:00 PM;-4,166.48;1,244.61;-120.61;0.00;-3,239.69;2,773.50;0.00;28.75;-1,249.00;3.78;-3.01;368.00;0.00;463.32;-1,863.40;26.85;-2,900.29;31.75;-641.75;18.00;-37.75;930.47;0.00
Apr 21, 2025 4:00 PM;Apr 21, 2025 5:00 PM;-4,470.17;1,086.49;-129.23;0.00;-2,682.04;2,576.50;0.00;3.50;-1,016.75;15.58;-4.28;49.00;0.00;331.89;-1,503.25;0.00;-3,094.38;12.75;-483.75;0.00;-517.75;885.56;0.00
Apr 21, 2025 5:00 PM;Apr 21, 2025 6:00 PM;-5,560.83;989.18;-518.98;0.00;-2,532.44;1,657.25;0.00;1.25;-459.25;156.06;0.00;0.00;-481.00;221.90;-1,034.62;0.00;-2,898.26;553.25;-384.25;0.00;-938.00;107.08;0.00
Apr 21, 2025 6:00 PM;Apr 21, 2025 7:00 PM;-8,367.65;264.43;-952.03;0.00;-2,502.47;1,201.00;-136.25;1.75;-379.25;208.59;0.00;0.00;-618.00;260.36;-1,182.64;0.00;-3,011.82;718.50;-473.00;0.00;-1,261.50;0.00;-505.31
Apr 21, 2025 7:00 PM;Apr 21, 2025 8:00 PM;-8,483.58;290.36;-905.42;0.00;-2,691.02;465.00;-379.75;3.50;-474.00;210.18;0.00;0.00;-618.00;306.06;-1,309.05;0.00;-2,908.55;1,061.25;-179.75;0.00;-1,402.50;55.67;-7.57
Apr 21, 2025 8:00 PM;Apr 21, 2025 9:00 PM;-7,826.99;818.66;-725.84;0.00;-2,564.13;3.25;-737.75;64.50;-444.25;257.37;0.00;0.00;-618.00;419.57;-1,317.06;5.42;-2,493.75;940.25;-205.75;0.00;-1,405.50;176.03;0.00
Apr 21, 2025 9:00 PM;Apr 21, 2025 10:00 PM;-7,021.54;878.15;-592.99;0.00;-2,237.98;234.00;-554.25;0.00;-803.25;258.46;0.00;0.00;-618.00;252.96;-1,179.49;63.74;-2,281.23;698.00;-371.25;0.00;-1,405.25;636.83;0.00
Apr 21, 2025 10:00 PM;Apr 21, 2025 11:00 PM;-7,538.59;408.39;-536.60;0.00;-1,882.47;0.25;-871.75;0.00;-797.75;251.70;0.00;0.00;-618.00;278.61;-1,080.58;0.00;-2,544.61;689.75;-233.50;0.00;-1,405.25;803.22;0.00
